	sub	emotion	score	mapping	kernel	beta	method
88	29	disgust	0.654666105925017	Matsumoto2008	cosine	1	predict
89	30	disgust	0.6053400508668725	Matsumoto2008	cosine	1	predict
90	31	disgust	0.6825946873594798	Matsumoto2008	cosine	1	predict
91	32	disgust	0.65226534158573	Matsumoto2008	cosine	1	predict
92	33	disgust	0.576365150655814	Matsumoto2008	cosine	1	predict
93	34	disgust	0.7075600547481239	Matsumoto2008	cosine	1	predict
94	35	disgust	0.6065361938990641	Matsumoto2008	cosine	1	predict
95	36	disgust	0.52786977679796	Matsumoto2008	cosine	1	predict
96	37	disgust	0.7014024787997392	Matsumoto2008	cosine	1	predict
97	38	disgust	0.5075130183825837	Matsumoto2008	cosine	1	predict
98	39	disgust	0.6299544806583295	Matsumoto2008	cosine	1	predict
99	40	disgust	0.6665329218106996	Matsumoto2008	cosine	1	predict
100	41	disgust	0.5868141856110609	Matsumoto2008	cosine	1	predict
101	42	disgust	0.6722382289204099	Matsumoto2008	cosine	1	predict
102	43	disgust	0.6193608414688007	Matsumoto2008	cosine	1	predict
103	44	disgust	0.6671381191162452	Matsumoto2008	cosine	1	predict
104	45	disgust	0.6081113291341682	Matsumoto2008	cosine	1	predict
105	46	disgust	0.5419754614099601	Matsumoto2008	cosine	1	predict
106	47	disgust	0.6475584275848263	Matsumoto2008	cosine	1	predict
107	48	disgust	0.6180399149149151	Matsumoto2008	cosine	1	predict
108	49	disgust	0.6057180442136194	Matsumoto2008	cosine	1	predict
109	50	disgust	0.7235966713729517	Matsumoto2008	cosine	1	predict
110	51	disgust	0.78435329765117	Matsumoto2008	cosine	1	predict
111	52	disgust	0.5971253172317985	Matsumoto2008	cosine	1	predict
112	53	disgust	0.6389249589939857	Matsumoto2008	cosine	1	predict
113	54	disgust	0.5361318277573106	Matsumoto2008	cosine	1	predict
114	55	disgust	0.7136665276066477	Matsumoto2008	cosine	1	predict
115	56	disgust	0.730040215895862	Matsumoto2008	cosine	1	predict
116	57	disgust	0.6392746004054883	Matsumoto2008	cosine	1	predict
117	58	disgust	0.6587622565954533	Matsumoto2008	cosine	1	predict
118	59	disgust	0.6025221953188055	Matsumoto2008	cosine	1	predict
119	60	disgust	0.618816196437801	Matsumoto2008	cosine	1	predict
120	01	fear	0.6328132702356305	Matsumoto2008	cosine	1	predict
121	02	fear	0.5459770625231225	Matsumoto2008	cosine	1	predict
122	03	fear	0.5956159131298714	Matsumoto2008	cosine	1	predict
123	04	fear	0.49693622026331435	Matsumoto2008	cosine	1	predict
124	05	fear	0.6402513795217658	Matsumoto2008	cosine	1	predict
125	06	fear	0.7673662000174816	Matsumoto2008	cosine	1	predict
126	07	fear	0.5346676737160121	Matsumoto2008	cosine	1	predict
127	08	fear	0.6891010596950801	Matsumoto2008	cosine	1	predict
128	09	fear	0.5480105511434203	Matsumoto2008	cosine	1	predict
129	10	fear	0.6878773919992897	Matsumoto2008	cosine	1	predict
130	11	fear	0.6375898044724727	Matsumoto2008	cosine	1	predict
131	12	fear	0.7611793314606335	Matsumoto2008	cosine	1	predict
132	13	fear	0.6407146416115026	Matsumoto2008	cosine	1	predict
133	14	fear	0.7076365663322185	Matsumoto2008	cosine	1	predict
134	15	fear	0.6523129557033649	Matsumoto2008	cosine	1	predict
135	16	fear	0.5326759490279476	Matsumoto2008	cosine	1	predict
136	17	fear	0.5337135117096248	Matsumoto2008	cosine	1	predict
137	18	fear	0.5551752625988434	Matsumoto2008	cosine	1	predict
138	19	fear	0.5541123507535721	Matsumoto2008	cosine	1	predict
139	20	fear	0.6392735300020067	Matsumoto2008	cosine	1	predict
140	21	fear	0.5186487825324848	Matsumoto2008	cosine	1	predict
141	22	fear	0.5714529041049226	Matsumoto2008	cosine	1	predict
142	23	fear	0.6690531071362714	Matsumoto2008	cosine	1	predict
143	24	fear	0.702489837398374	Matsumoto2008	cosine	1	predict
144	25	fear	0.6648469532740632	Matsumoto2008	cosine	1	predict
145	26	fear	0.645324651835775	Matsumoto2008	cosine	1	predict
146	27	fear	0.6236263736263736	Matsumoto2008	cosine	1	predict
147	28	fear	0.5412852030857886	Matsumoto2008	cosine	1	predict
148	29	fear	0.5791568758656106	Matsumoto2008	cosine	1	predict
149	30	fear	0.64271217362094	Matsumoto2008	cosine	1	predict
150	31	fear	0.6674498454111956	Matsumoto2008	cosine	1	predict
151	32	fear	0.5686240587217616	Matsumoto2008	cosine	1	predict
152	33	fear	0.6122233930453108	Matsumoto2008	cosine	1	predict
153	34	fear	0.6950600266785237	Matsumoto2008	cosine	1	predict
154	35	fear	0.520483785867933	Matsumoto2008	cosine	1	predict
155	36	fear	0.6352583586626139	Matsumoto2008	cosine	1	predict
156	37	fear	0.6352150036518991	Matsumoto2008	cosine	1	predict
157	38	fear	0.5150389242745931	Matsumoto2008	cosine	1	predict
158	39	fear	0.7208505782105904	Matsumoto2008	cosine	1	predict
159	40	fear	0.7354757614508256	Matsumoto2008	cosine	1	predict
160	41	fear	0.6770205449980732	Matsumoto2008	cosine	1	predict
161	42	fear	0.6158684399188306	Matsumoto2008	cosine	1	predict
162	43	fear	0.619855292863414	Matsumoto2008	cosine	1	predict
163	44	fear	0.6547359767685179	Matsumoto2008	cosine	1	predict
164	45	fear	0.7759901433157123	Matsumoto2008	cosine	1	predict
165	46	fear	0.48226138085275233	Matsumoto2008	cosine	1	predict
166	47	fear	0.6540266381926492	Matsumoto2008	cosine	1	predict
167	48	fear	0.5936969696969697	Matsumoto2008	cosine	1	predict
168	49	fear	0.7411941587150365	Matsumoto2008	cosine	1	predict
169	50	fear	0.6939845474613686	Matsumoto2008	cosine	1	predict
170	51	fear	0.7571177223288548	Matsumoto2008	cosine	1	predict
171	52	fear	0.6134572429948971	Matsumoto2008	cosine	1	predict
172	53	fear	0.5411935815398922	Matsumoto2008	cosine	1	predict
173	54	fear	0.510486577181208	Matsumoto2008	cosine	1	predict
174	55	fear	0.731858636502017	Matsumoto2008	cosine	1	predict
175	56	fear	0.721545345035278	Matsumoto2008	cosine	1	predict
176	57	fear	0.6690642556800113	Matsumoto2008	cosine	1	predict
177	58	fear	0.7353472597089109	Matsumoto2008	cosine	1	predict
178	59	fear	0.5252976190476191	Matsumoto2008	cosine	1	predict
179	60	fear	0.5240586251562063	Matsumoto2008	cosine	1	predict
180	01	happy	0.6962127362824472	Matsumoto2008	cosine	1	predict
181	02	happy	0.7770091318261052	Matsumoto2008	cosine	1	predict
182	03	happy	0.7318825910931174	Matsumoto2008	cosine	1	predict
183	04	happy	0.7185716519846438	Matsumoto2008	cosine	1	predict
184	05	happy	0.7323380867498515	Matsumoto2008	cosine	1	predict
185	06	happy	0.7827133030417771	Matsumoto2008	cosine	1	predict
186	07	happy	0.6970271408798219	Matsumoto2008	cosine	1	predict
187	08	happy	0.7382262522927485	Matsumoto2008	cosine	1	predict
188	09	happy	0.7266091555009351	Matsumoto2008	cosine	1	predict
189	10	happy	0.7345841657359486	Matsumoto2008	cosine	1	predict
190	11	happy	0.7381163041681656	Matsumoto2008	cosine	1	predict
191	12	happy	0.7729268265711221	Matsumoto2008	cosine	1	predict
192	13	happy	0.7684420604157287	Matsumoto2008	cosine	1	predict
193	14	happy	0.7424234549783841	Matsumoto2008	cosine	1	predict
194	15	happy	0.7322376991682533	Matsumoto2008	cosine	1	predict
195	16	happy	0.6441867524838487	Matsumoto2008	cosine	1	predict
196	17	happy	0.6558084631557797	Matsumoto2008	cosine	1	predict
197	18	happy	0.6935869308740028	Matsumoto2008	cosine	1	predict
198	19	happy	0.6818912698896544	Matsumoto2008	cosine	1	predict
199	20	happy	0.6314894105053903	Matsumoto2008	cosine	1	predict
200	21	happy	0.6823001156840837	Matsumoto2008	cosine	1	predict
201	22	happy	0.5961483056660721	Matsumoto2008	cosine	1	predict
202	23	happy	0.7214667381213206	Matsumoto2008	cosine	1	predict
203	24	happy	0.6966717001427299	Matsumoto2008	cosine	1	predict
204	25	happy	0.6878634586402774	Matsumoto2008	cosine	1	predict
205	26	happy	0.7503434137252749	Matsumoto2008	cosine	1	predict
206	27	happy	0.7129646501457725	Matsumoto2008	cosine	1	predict
207	28	happy	0.7207269917164969	Matsumoto2008	cosine	1	predict
208	29	happy	0.6819220897778376	Matsumoto2008	cosine	1	predict
209	30	happy	0.6780728807751255	Matsumoto2008	cosine	1	predict
210	31	happy	0.7306740915199659	Matsumoto2008	cosine	1	predict
211	32	happy	0.7060192269504375	Matsumoto2008	cosine	1	predict
212	33	happy	0.7221117133473953	Matsumoto2008	cosine	1	predict
213	34	happy	0.7325310998020922	Matsumoto2008	cosine	1	predict
214	35	happy	0.7165725332959869	Matsumoto2008	cosine	1	predict
215	36	happy	0.7194413088889753	Matsumoto2008	cosine	1	predict
216	37	happy	0.6632184463972578	Matsumoto2008	cosine	1	predict
217	38	happy	0.6473018934563836	Matsumoto2008	cosine	1	predict
218	39	happy	0.6842855038612882	Matsumoto2008	cosine	1	predict
219	40	happy	0.6465648961969245	Matsumoto2008	cosine	1	predict
220	41	happy	0.6756244912494913	Matsumoto2008	cosine	1	predict
221	42	happy	0.6905989052698869	Matsumoto2008	cosine	1	predict
222	43	happy	0.6884090670823705	Matsumoto2008	cosine	1	predict
223	44	happy	0.7309946912274231	Matsumoto2008	cosine	1	predict
224	45	happy	0.7481249143013848	Matsumoto2008	cosine	1	predict
225	46	happy	0.6683944497743667	Matsumoto2008	cosine	1	predict
226	47	happy	0.5941043358790964	Matsumoto2008	cosine	1	predict
227	48	happy	0.6614792773645058	Matsumoto2008	cosine	1	predict
228	49	happy	0.7131669155579691	Matsumoto2008	cosine	1	predict
229	50	happy	0.6690160432949191	Matsumoto2008	cosine	1	predict
230	51	happy	0.766368191024411	Matsumoto2008	cosine	1	predict
231	52	happy	0.6544334975369458	Matsumoto2008	cosine	1	predict
232	53	happy	0.672309335264514	Matsumoto2008	cosine	1	predict
233	54	happy	0.6612603810454323	Matsumoto2008	cosine	1	predict
234	55	happy	0.7167743906360537	Matsumoto2008	cosine	1	predict
235	56	happy	0.7315282889149511	Matsumoto2008	cosine	1	predict
236	57	happy	0.6886523696146496	Matsumoto2008	cosine	1	predict
237	58	happy	0.7250920624899175	Matsumoto2008	cosine	1	predict
238	59	happy	0.6698467230443975	Matsumoto2008	cosine	1	predict
239	60	happy	0.7171433435478379	Matsumoto2008	cosine	1	predict
240	01	sadness	0.756628881222277	Matsumoto2008	cosine	1	predict
241	02	sadness	0.5420271571018718	Matsumoto2008	cosine	1	predict
242	03	sadness	0.577683971208023	Matsumoto2008	cosine	1	predict
243	04	sadness	0.5789478859390365	Matsumoto2008	cosine	1	predict
244	05	sadness	0.5711034503342884	Matsumoto2008	cosine	1	predict
245	06	sadness	0.607112857063815	Matsumoto2008	cosine	1	predict
246	07	sadness	0.5966631588178549	Matsumoto2008	cosine	1	predict
247	08	sadness	0.5683807671163361	Matsumoto2008	cosine	1	predict
248	09	sadness	0.6616041420655827	Matsumoto2008	cosine	1	predict
249	10	sadness	0.590804413881337	Matsumoto2008	cosine	1	predict
250	11	sadness	0.5598400208067025	Matsumoto2008	cosine	1	predict
251	12	sadness	0.5714737734146287	Matsumoto2008	cosine	1	predict
252	13	sadness	0.5949328081376811	Matsumoto2008	cosine	1	predict
253	14	sadness	0.5842702532310602	Matsumoto2008	cosine	1	predict
254	15	sadness	0.6656511197980485	Matsumoto2008	cosine	1	predict
255	16	sadness	0.5413617512730327	Matsumoto2008	cosine	1	predict
256	17	sadness	0.5496346676579235	Matsumoto2008	cosine	1	predict
257	18	sadness	0.620950561767944	Matsumoto2008	cosine	1	predict
258	19	sadness	0.5407630216265611	Matsumoto2008	cosine	1	predict
259	20	sadness	0.5712007972097658	Matsumoto2008	cosine	1	predict
260	21	sadness	0.6552326319800177	Matsumoto2008	cosine	1	predict
261	22	sadness	0.5544242560612027	Matsumoto2008	cosine	1	predict
262	23	sadness	0.6033928818723169	Matsumoto2008	cosine	1	predict
263	24	sadness	0.5816775715627547	Matsumoto2008	cosine	1	predict
264	25	sadness	0.6392529381706693	Matsumoto2008	cosine	1	predict
265	26	sadness	0.6204265397145982	Matsumoto2008	cosine	1	predict
266	27	sadness	0.6127040237409443	Matsumoto2008	cosine	1	predict
267	28	sadness	0.565933559220144	Matsumoto2008	cosine	1	predict
268	29	sadness	0.5582455214583752	Matsumoto2008	cosine	1	predict
269	30	sadness	0.6011602932489235	Matsumoto2008	cosine	1	predict
270	31	sadness	0.5886548995739501	Matsumoto2008	cosine	1	predict
271	32	sadness	0.5556643140487353	Matsumoto2008	cosine	1	predict
272	33	sadness	0.561482377166938	Matsumoto2008	cosine	1	predict
273	34	sadness	0.588443256090315	Matsumoto2008	cosine	1	predict
274	35	sadness	0.5710627359104518	Matsumoto2008	cosine	1	predict
275	36	sadness	0.5660122224558546	Matsumoto2008	cosine	1	predict
276	37	sadness	0.5542994447462128	Matsumoto2008	cosine	1	predict
277	38	sadness	0.5662883710185105	Matsumoto2008	cosine	1	predict
278	39	sadness	0.5890075965173956	Matsumoto2008	cosine	1	predict
279	40	sadness	0.5707326007326007	Matsumoto2008	cosine	1	predict
280	41	sadness	0.5492104292303946	Matsumoto2008	cosine	1	predict
281	42	sadness	0.5612467432641989	Matsumoto2008	cosine	1	predict
282	43	sadness	0.5949538205571784	Matsumoto2008	cosine	1	predict
283	44	sadness	0.5839330018151159	Matsumoto2008	cosine	1	predict
284	45	sadness	0.6264704569298422	Matsumoto2008	cosine	1	predict
285	46	sadness	0.5417153516593894	Matsumoto2008	cosine	1	predict
286	47	sadness	0.5832237688284221	Matsumoto2008	cosine	1	predict
287	48	sadness	0.6107997978803347	Matsumoto2008	cosine	1	predict
288	49	sadness	0.5514964754824545	Matsumoto2008	cosine	1	predict
289	50	sadness	0.4968700111875102	Matsumoto2008	cosine	1	predict
290	51	sadness	0.6072338439141718	Matsumoto2008	cosine	1	predict
291	52	sadness	0.538357758635575	Matsumoto2008	cosine	1	predict
292	53	sadness	0.5648293097077547	Matsumoto2008	cosine	1	predict
293	54	sadness	0.5398142414860682	Matsumoto2008	cosine	1	predict
294	55	sadness	0.5626770432656469	Matsumoto2008	cosine	1	predict
295	56	sadness	0.6413752081846301	Matsumoto2008	cosine	1	predict
296	57	sadness	0.6208783234645303	Matsumoto2008	cosine	1	predict
297	58	sadness	0.5881340992674995	Matsumoto2008	cosine	1	predict
298	59	sadness	0.5697601265424609	Matsumoto2008	cosine	1	predict
299	60	sadness	0.5921316996060291	Matsumoto2008	cosine	1	predict
300	01	surprise	0.6621534951517841	Matsumoto2008	cosine	1	predict
301	02	surprise	0.7057050227990997	Matsumoto2008	cosine	1	predict
302	03	surprise	0.6994541339368926	Matsumoto2008	cosine	1	predict
303	04	surprise	0.6534623749577726	Matsumoto2008	cosine	1	predict
304	05	surprise	0.6774560895580004	Matsumoto2008	cosine	1	predict
305	06	surprise	0.6997001654259719	Matsumoto2008	cosine	1	predict
306	07	surprise	0.72703922094166	Matsumoto2008	cosine	1	predict
307	08	surprise	0.738886066791352	Matsumoto2008	cosine	1	predict
308	09	surprise	0.7337685864859778	Matsumoto2008	cosine	1	predict
309	10	surprise	0.7116089329941199	Matsumoto2008	cosine	1	predict
310	11	surprise	0.7492869260768767	Matsumoto2008	cosine	1	predict
311	12	surprise	0.7535129079721775	Matsumoto2008	cosine	1	predict
312	13	surprise	0.6947524838179142	Matsumoto2008	cosine	1	predict
313	14	surprise	0.7137356931824334	Matsumoto2008	cosine	1	predict
314	15	surprise	0.6854180341885058	Matsumoto2008	cosine	1	predict
315	16	surprise	0.5978120382042995	Matsumoto2008	cosine	1	predict
316	17	surprise	0.5737200781631656	Matsumoto2008	cosine	1	predict
317	18	surprise	0.6092162242570494	Matsumoto2008	cosine	1	predict
318	19	surprise	0.6179964946178659	Matsumoto2008	cosine	1	predict
319	20	surprise	0.6153146554355124	Matsumoto2008	cosine	1	predict
320	21	surprise	0.6009721509955629	Matsumoto2008	cosine	1	predict
321	22	surprise	0.5563961229757575	Matsumoto2008	cosine	1	predict
322	23	surprise	0.5909010894439336	Matsumoto2008	cosine	1	predict
323	24	surprise	0.6437196173749412	Matsumoto2008	cosine	1	predict
324	25	surprise	0.5913162589562536	Matsumoto2008	cosine	1	predict
325	26	surprise	0.6439879864742822	Matsumoto2008	cosine	1	predict
326	27	surprise	0.6531182007470893	Matsumoto2008	cosine	1	predict
327	28	surprise	0.6273232973490476	Matsumoto2008	cosine	1	predict
328	29	surprise	0.6049519542916504	Matsumoto2008	cosine	1	predict
329	30	surprise	0.5783639361712238	Matsumoto2008	cosine	1	predict
330	31	surprise	0.6245636951919741	Matsumoto2008	cosine	1	predict
331	32	surprise	0.6418005648582036	Matsumoto2008	cosine	1	predict
332	33	surprise	0.594324995598881	Matsumoto2008	cosine	1	predict
333	34	surprise	0.6413315898441757	Matsumoto2008	cosine	1	predict
334	35	surprise	0.6098200942309229	Matsumoto2008	cosine	1	predict
335	36	surprise	0.5345986050685996	Matsumoto2008	cosine	1	predict
336	37	surprise	0.6034936002030531	Matsumoto2008	cosine	1	predict
337	38	surprise	0.5971595510818003	Matsumoto2008	cosine	1	predict
338	39	surprise	0.6456266606274088	Matsumoto2008	cosine	1	predict
339	40	surprise	0.6518752467429925	Matsumoto2008	cosine	1	predict
340	41	surprise	0.6068084935073068	Matsumoto2008	cosine	1	predict
341	42	surprise	0.6301446813780779	Matsumoto2008	cosine	1	predict
342	43	surprise	0.6366405570060922	Matsumoto2008	cosine	1	predict
343	44	surprise	0.621364825134679	Matsumoto2008	cosine	1	predict
344	45	surprise	0.645772449796978	Matsumoto2008	cosine	1	predict
345	46	surprise	0.5854652919124238	Matsumoto2008	cosine	1	predict
346	47	surprise	0.6140063416308451	Matsumoto2008	cosine	1	predict
347	48	surprise	0.6178693480546793	Matsumoto2008	cosine	1	predict
348	49	surprise	0.6328176880705674	Matsumoto2008	cosine	1	predict
349	50	surprise	0.6609174715539824	Matsumoto2008	cosine	1	predict
350	51	surprise	0.6315848336202995	Matsumoto2008	cosine	1	predict
351	52	surprise	0.5821769448815041	Matsumoto2008	cosine	1	predict
352	53	surprise	0.638815128324057	Matsumoto2008	cosine	1	predict
353	54	surprise	0.5631741313900734	Matsumoto2008	cosine	1	predict
354	55	surprise	0.6662644208860001	Matsumoto2008	cosine	1	predict
355	56	surprise	0.5978432380877033	Matsumoto2008	cosine	1	predict
356	57	surprise	0.6271868066222905	Matsumoto2008	cosine	1	predict
357	58	surprise	0.6297632958349323	Matsumoto2008	cosine	1	predict
358	59	surprise	0.5795454545454546	Matsumoto2008	cosine	1	predict
359	60	surprise	0.5398035125896429	Matsumoto2008	cosine	1	predict
0	01	anger	0.5248098952584198	Keltner2019	cosine	1	predict
1	02	anger	0.5719591457753018	Keltner2019	cosine	1	predict
2	03	anger	0.52908145803029	Keltner2019	cosine	1	predict
3	04	anger	0.5754622303953014	Keltner2019	cosine	1	predict
4	05	anger	0.5497777102777932	Keltner2019	cosine	1	predict
5	06	anger	0.5646330369457406	Keltner2019	cosine	1	predict
6	07	anger	0.5625110456553756	Keltner2019	cosine	1	predict
7	08	anger	0.5233071105852724	Keltner2019	cosine	1	predict
8	09	anger	0.5653752762817918	Keltner2019	cosine	1	predict
9	10	anger	0.533970979277462	Keltner2019	cosine	1	predict
10	11	anger	0.5759385303815355	Keltner2019	cosine	1	predict
11	12	anger	0.5186606696651674	Keltner2019	cosine	1	predict
12	13	anger	0.528284244974287	Keltner2019	cosine	1	predict
13	14	anger	0.5664637493139065	Keltner2019	cosine	1	predict
14	15	anger	0.5022030392950274	Keltner2019	cosine	1	predict
15	16	anger	0.5254413358881695	Keltner2019	cosine	1	predict
16	17	anger	0.5099397721817309	Keltner2019	cosine	1	predict
17	18	anger	0.5337918313570488	Keltner2019	cosine	1	predict
18	19	anger	0.5489063716884248	Keltner2019	cosine	1	predict
19	20	anger	0.4943206767402815	Keltner2019	cosine	1	predict
20	21	anger	0.563990220522379	Keltner2019	cosine	1	predict
21	22	anger	0.5369946317097323	Keltner2019	cosine	1	predict
22	23	anger	0.50252450308952	Keltner2019	cosine	1	predict
23	24	anger	0.5090676630950318	Keltner2019	cosine	1	predict
24	25	anger	0.5407895840322039	Keltner2019	cosine	1	predict
25	26	anger	0.517958096884613	Keltner2019	cosine	1	predict
26	27	anger	0.489116855660196	Keltner2019	cosine	1	predict
27	28	anger	0.5202642682656007	Keltner2019	cosine	1	predict
28	29	anger	0.47188746395042036	Keltner2019	cosine	1	predict
